"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000114978",0.824442748584389,2.70359449151479,1.17725337769943,0.00189206314165208,0.0366969418347586
"ENSG00000164674",1.33854330134296,1.72264109772801,0.843404717084601,0.00189645509627803,0.0366969418347586
"ENSG00000188895",3.39730881618351,1.01919269751543,0.509077464872712,0.00189612925100517,0.0366969418347586
"ENSG00000145425",4.30218795558892,1.40699476069168,0.724462466038876,0.00190055573686744,0.0367071620231447
"ENSG00000161654",2.44426186500362,-0.783408843206069,0.325007090564048,0.00192515333654844,0.0370429785262831
"ENSG00000261654",62.5229857002786,0.441674614638025,0.163942940256378,0.0019216271512092,0.0370429785262831
"ENSG00000166579",7.56733577653984,1.58629500959744,0.893513450367442,0.00193068099615027,0.0370799013746617
"ENSG00000072518",3.46752814331063,1.21567516210434,1.0291528401533,0.00193877359714828,0.0371658558035421
"ENSG00000104765",1.85803887529427,1.6300989621776,0.864498477871064,0.00196902540624243,0.037646784183685
"ENSG00000136021",1.40504997862039,2.01823356206772,0.907572269774632,0.00197608157932994,0.037646784183685
"ENSG00000158517",6.57757254805222,0.818266673324285,0.372907844756171,0.00197236850471488,0.037646784183685
"ENSG00000253490",14.5920496942713,-0.529048428115307,0.208102837958145,0.00197851712498198,0.037646784183685
"ENSG00000260683",6.53638217421753,0.603389637286826,0.246106566144116,0.0019935141504244,0.0378620293819052
"ENSG00000125633",1.4990692260438,2.18989171233151,0.961740440703525,0.00201092547423812,0.0381222495346802
"ENSG00000008988",3.63256457567042,1.17825483939142,0.584262449195162,0.00202452237046273,0.0382943014950408
"ENSG00000157107",2.65335889689564,1.0856292273861,0.68627140734175,0.00202745498912917,0.0382943014950408
"ENSG00000104517",8.6496106923529,0.778639533833481,1.89229964776012,0.00206107789160015,0.0387867680150028
"ENSG00000160593",5.52736839516763,1.37687535641854,0.788235804560576,0.00205947039290421,0.0387867680150028
"ENSG00000115760",3.1572123087405,0.203105749383621,0.391586659144857,0.00207771363808324,0.0388154684205551
"ENSG00000143947",2.78912164017994,1.1928853815853,0.657603623860534,0.00207656797178138,0.0388154684205551
"ENSG00000198223",5.64343728338257,0.997064845249102,0.613958884813476,0.00206804860878642,0.0388154684205551
"ENSG00000229619",11.689406846059,-0.72681232927456,0.321543316292091,0.00207683036053695,0.0388154684205551
"ENSG00000026508",15.5262170426182,1.2733762547334,0.68655163349579,0.00208171211304789,0.0388195861371453
"ENSG00000134152",4.08768458686698,0.930155544197436,0.443143608821105,0.00210163540906257,0.0391201156306484
"ENSG00000172262",3.77423193297832,0.766603927866608,2.06434056875399,0.00210678118268052,0.0391449849042356
"ENSG00000165502",2.09810913733963,1.43684531056951,0.839140419257588,0.00212342458245636,0.0393830100807565
"ENSG00000179388",1.92777927566834,1.17491759201439,0.612608205187175,0.00213134603913242,0.0394587036974516
"ENSG00000273333",1.43376882944277,1.09948405663197,0.556107287602785,0.00213821449044844,0.039514665268629
"ENSG00000067369",1.71753577908183,1.89874144598243,1.04261171638467,0.00215642732237348,0.0397084063394041
"ENSG00000183735",1.4102154377243,0.17622109909102,0.367808402425693,0.00215613813360741,0.0397084063394041
"ENSG00000173890",0.98529495516937,1.90431094246999,0.911839059637454,0.00216099388280278,0.0397213097420368
"ENSG00000112159",1.54040912091094,2.25061653319675,0.594287857032614,0.00216506360526377,0.0397250509715807
"ENSG00000272631",27.39981717023,0.216419858164747,0.376542489449302,0.00216974865777266,0.0397400489458362
"ENSG00000239948",1.43665482592707,2.21717942383363,1.18214221201263,0.00220014030338156,0.0402249850840668
"ENSG00000121774",1.20440064133264,2.47125139633595,1.06559260236608,0.00220945982422769,0.0403123333818779
"ENSG00000146247",3.02719613710707,1.30521502841003,0.719071901652472,0.00221276457687388,0.0403123333818779
"ENSG00000145495",1.84556569971383,1.50129932510112,0.782642578431887,0.00222590474594596,0.0404799491408756
"ENSG00000157741",2.00015194934895,2.62934755036118,1.10301014577481,0.00224112798116279,0.0406847879972573
"ENSG00000136040",11.8554958098515,1.04506789059383,0.590318414953541,0.002256662003329,0.040750794524087
"ENSG00000136938",1.24964427734321,1.78367156270148,0.878901699448088,0.00225562470192864,0.040750794524087
"ENSG00000261175",12.5149762176563,0.912906167829999,0.448361683717278,0.00225144310769597,0.040750794524087
"ENSG00000116580",3.16723746929315,1.24252576795158,0.804270064001367,0.00226330175776291,0.0407880428414169
"ENSG00000260400",9.35576705991901,-0.582207360197997,0.23786949230387,0.00226666398661305,0.0407880428414169
"ENSG00000115216",1.85624377862982,1.63027691563331,0.851162893037884,0.00229275284010901,0.0408284842844369
"ENSG00000125740",2.31369244721701,1.03291988568332,0.51693340177968,0.00228892892553578,0.0408284842844369
"ENSG00000129657",14.4160148981781,0.287771089152768,0.489281832341223,0.00228690338323275,0.0408284842844369
"ENSG00000231728",2.85855897911459,0.838600399780561,0.395582105976017,0.00228928017897417,0.0408284842844369
"ENSG00000255679",1.22734710357329,0.985896288252759,0.482312434340082,0.00228252870319955,0.0408284842844369
"ENSG00000269446",2.25649604200928,0.733698136352417,0.318940564240509,0.00228884794355065,0.0408284842844369
"ENSG00000109756",2.91946347324192,0.644383434020766,1.48940036832299,0.0023040493952495,0.0408964038283539
"ENSG00000110367",1.64266876006411,0.413010951418768,0.929987063591872,0.00230452728142257,0.0408964038283539
"ENSG00000275333",0.754030665498975,1.89377451634927,1.05894679509306,0.00231560395750267,0.0410221218333447
"ENSG00000165288",2.26610908732747,1.79494880217836,0.9318285376542,0.00232934159224177,0.0411236853269487
"ENSG00000183023",2.09652499129753,2.45497644438134,1.33796271524732,0.00232826025087904,0.0411236853269487
"ENSG00000095951",10.2685549631349,1.53131912138454,1.28431069617217,0.00233811098905158,0.041207702251295
"ENSG00000196419",1.30406702245597,1.28430596962337,0.904067183632853,0.00234530593224026,0.041263730229056
"ENSG00000140853",2.80522864985601,1.08430096642778,0.611955167949487,0.00236549436655691,0.0414062259222697
"ENSG00000165678",0.941317290121036,2.79776974224095,1.10584776752997,0.00236258827793077,0.0414062259222697
"ENSG00000265972",8.73965356162474,1.37020976333086,0.778738699718144,0.00236186845551665,0.0414062259222697
"ENSG00000184007",1.00647102213959,2.25015345298825,1.12374726878327,0.00237147113580677,0.0414402481639703
"ENSG00000214772",1.95169015064363,-0.705200302136648,0.293653920565542,0.00238809880504384,0.041659957931792
"ENSG00000122783",3.73698900311009,-0.832432165761681,0.379867685726332,0.00239489819004787,0.0417077608521049
"ENSG00000199839",2.57448234500667,-1.29892825131122,0.690857409684082,0.00240006939222515,0.0417270947633053
"ENSG00000174885",3.07763645361198,-0.797130986032114,0.357907434129232,0.0024221187753417,0.0419684155423879
"ENSG00000259647",1.70565478034382,-1.29365791899198,0.595282341435486,0.00242111876971488,0.0419684155423879
"ENSG00000163221",1.48614560854177,1.35798680370188,0.753286655952638,0.00242719661347867,0.041985597985679
"ENSG00000147168",1.13072949115614,1.96930857795063,1.0058091122571,0.00243236381719297,0.0420042659187526
"ENSG00000233806",0.797492535664148,1.16366445412932,0.57830180797799,0.00244774858682419,0.0421990213584204
"ENSG00000181381",8.39206023740908,2.80677722893565,0.641753433848736,0.00245536931897538,0.0422594970728175
"ENSG00000255234",45.5283906119086,0.509520773421089,0.203641985608029,0.00246022568352237,0.0422722724050039
"ENSG00000078618",4.66663563232906,1.09058992473114,0.54940098543729,0.00249880005729849,0.0428633899645109
"ENSG00000214900",27.080399913492,0.471309386489068,0.184370235267788,0.00251130306388117,0.0430060649689651
"ENSG00000117523",8.74570869169591,0.45137857797937,0.769605873188027,0.00253399042366921,0.0433223820352765
"ENSG00000170471",1.37381936532323,1.68226843943988,0.868371993256515,0.00255862881244607,0.0436709485845239
"ENSG00000152061",3.3350871500411,1.32038855095282,0.742900723542969,0.00256832497206425,0.0437637464145277
"ENSG00000099991",1.63512057367484,1.16897916351435,0.732680146901222,0.00260314006104415,0.0439199739363361
"ENSG00000160145",5.76615194148074,1.3423474908661,0.903699097556892,0.00260250561789656,0.0439199739363361
"ENSG00000163681",1.09569624708828,1.82826958682986,1.02447934731264,0.00260045852222941,0.0439199739363361
"ENSG00000171681",6.93743578462395,0.159745108344931,0.326297142649918,0.00258663054016931,0.0439199739363361
"ENSG00000198685",2.24993012693494,1.23340831237021,0.826897711746229,0.0025819368938138,0.0439199739363361
"ENSG00000231607",9.54187276066725,0.70573877861025,0.336786111219102,0.00260032684014987,0.0439199739363361
"ENSG00000143621",1.07944859965258,1.75093776179153,1.0376021235015,0.00261553759482733,0.0439236485924904
"ENSG00000150527",1.16196717912611,1.51123996437287,0.853736900217438,0.00261618228112936,0.0439236485924904
"ENSG00000158195",1.43522899322187,1.13964284296701,0.676433509225865,0.00261562737113258,0.0439236485924904
"ENSG00000111729",1.13442436112829,2.15160748072822,1.12255414110339,0.00263307367183502,0.0440632442640144
"ENSG00000167193",1.70315339209803,1.57818565287054,0.889267452072757,0.00263059715659565,0.0440632442640144
"ENSG00000118007",2.09306799363535,0.23062709780234,0.422935807472194,0.00264004373766129,0.044108047812146
"ENSG00000186994",1.2043461369979,0.876231716637225,0.447237301973398,0.00264682244716067,0.0441495140334025
"ENSG00000163939",1.51584571653816,3.98833144734899,1.00276338246864,0.0026606405010538,0.044164913002145
"ENSG00000176597",2.43538547867,0.149484484768295,0.345042568602142,0.00265452495482256,0.044164913002145
"ENSG00000274963",0.933759339658263,2.19929468769332,1.13192389426802,0.00265671094093556,0.044164913002145
"ENSG00000248605",3.13207618583412,-0.612247679215334,0.262682382849807,0.00268588129544974,0.0445119843721711
"ENSG00000138434",2.01527993469899,1.32813767409721,0.850411089628355,0.00270343120883541,0.0445470328607972
"ENSG00000155744",1.55264283869664,0.261224610138693,0.480632160888333,0.00270533805402798,0.0445470328607972
"ENSG00000157557",3.79584970214058,1.32068723465348,0.755654167879216,0.00270418515084118,0.0445470328607972
"ENSG00000177575",2.73793962076129,3.40105122220782,0.770825666355112,0.00269925494123808,0.0445470328607972
"ENSG00000113532",1.213716174295,0.259842110205714,0.481329257335469,0.00271259367658806,0.0445950400431078
"ENSG00000105993",2.17313356483034,1.13563243213052,0.859980074647169,0.0027174830197285,0.0446040543573648
"ENSG00000185261",0.729943407725588,2.31532369282552,1.0838628678678,0.00272357008682972,0.0446070149073625
"ENSG00000276900",6.9532314445572,0.806431567458478,0.383829694686352,0.00272634602061544,0.0446070149073625
"ENSG00000110075",3.31029859634138,0.818891087316714,1.67647361993262,0.00273885332971534,0.044703919804796
"ENSG00000163297",2.56890487317348,1.32630782411505,0.727889398963348,0.00274097026540355,0.044703919804796
"ENSG00000166164",7.27177212095157,0.714659318155911,0.73561473633041,0.00276783916150717,0.0450705980736707
"ENSG00000132109",0.694115843143145,1.93741737258194,0.937096985235712,0.00280180331986123,0.0454991541997907
"ENSG00000171735",1.38246394269481,2.09508219849451,0.981669621349484,0.00280301358719879,0.0454991541997907
"ENSG00000259407",4.45958544372628,-0.741231201194383,0.338882186254643,0.00282865941094077,0.045843021210436
"ENSG00000112149",1.17458311234784,2.31150671183645,1.20249851413972,0.00285065320891265,0.0460894621471389
"ENSG00000199990",18.2771918493174,-0.856604937118259,0.433136247628506,0.00285283678107838,0.0460894621471389
"ENSG00000143815",1.42656178827222,0.408327844773303,1.09859481449193,0.00287137774121024,0.0462435835281116
"ENSG00000245532",390.064766099471,0.809871177872037,0.379446626548393,0.00286752112130887,0.0462435835281116
"ENSG00000156515",3.64000084346571,0.975921221446274,0.976956145928363,0.0028864488760294,0.0464135558704258
"ENSG00000112851",4.01840820802254,1.37650235457134,0.891103742348472,0.00290705357773722,0.046671836736328
"ENSG00000274266",10.1292914185174,-0.852329850556535,0.41529799909978,0.00291377319024554,0.0467067387359952
"ENSG00000238158",1.13351307849377,1.06887810561272,0.531984261668726,0.00291996466034538,0.0467330792602006
"ENSG00000123836",1.97857198093959,1.32485831167348,1.06791802865688,0.00294114188635457,0.0469617143060538
"ENSG00000241343",5.45831278266581,0.8247418861841,0.413370048492901,0.00294339114482712,0.0469617143060538
"ENSG00000112739",1.38997004647239,0.957403821779726,1.42125022999992,0.00295332455603973,0.0470471469973771
"ENSG00000183091",8.51218784957697,-0.531454511165906,0.702192413081599,0.00296096124274462,0.0470957844724473
"ENSG00000156858",0.769230301993555,1.58730040669058,0.884312758894741,0.00297313098842129,0.0472162610603226
"ENSG00000132842",1.90981310942952,1.34763554667132,0.719947347326229,0.00299003638994049,0.0472782034808285
"ENSG00000135164",1.14737274837626,1.59099134047583,0.875641618387207,0.00299083525669475,0.0472782034808285
"ENSG00000180370",2.51045713836382,1.48119903686399,0.957294467451071,0.00298996072984517,0.0472782034808285
"ENSG00000185947",7.5103897936951,0.298344306340976,0.537504460228291,0.00302302166531895,0.0477135908005411
"ENSG00000165029",9.01579454365082,1.04222169078291,1.36489086757896,0.00303500413631981,0.047829244632954
"ENSG00000101608",3.64629773358405,1.28827020735889,0.752891868140277,0.00304658943141259,0.0478649945072849
"ENSG00000252835",2.05634603386277,1.65856178513674,0.917481730007507,0.00304264518185638,0.0478649945072849
"ENSG00000066084",4.26256031409114,1.56149808659807,1.00155575050429,0.00305805572557631,0.047971790198926
"ENSG00000159216",0.947674462635063,1.25395614321664,0.863771323902403,0.00306402567334317,0.0479921704170748
"ENSG00000079950",1.24182435921462,1.65359998021077,1.02870009265808,0.00309495917355435,0.0483136437011534
"ENSG00000102445",23.9909388840533,0.875352648687037,0.449886475557705,0.00309865607776741,0.0483136437011534
"ENSG00000138190",2.20027564904936,0.991985291027224,0.601346447863875,0.00309085322306259,0.0483136437011534
"ENSG00000196954",5.05953734805049,1.32085568159115,0.81925874825123,0.00311790805560472,0.0485401595020281
"ENSG00000115271",3.53781405865158,1.36840898747478,0.870033537362734,0.00313047609288845,0.048588582861675
"ENSG00000163823",2.54668217021482,1.70636284274063,1.03837615359868,0.00312915590571061,0.048588582861675
"ENSG00000100485",2.14250438203339,1.2028696477158,0.668016610770828,0.00316504757170539,0.048606158363793
"ENSG00000103187",1.22665194238095,1.05862004997146,0.568035048817907,0.00314576651879308,0.048606158363793
"ENSG00000112297",10.9239065348638,0.969666814088147,0.52921842308453,0.00316057583861728,0.048606158363793
"ENSG00000125730",5.33882801197457,1.75106724444989,0.972876348566339,0.00317077665463457,0.048606158363793
"ENSG00000164708",3.17362835403389,-0.867901843434748,0.416515688851275,0.00315912473429918,0.048606158363793
"ENSG00000173334",2.93290100418194,1.18161135175615,0.685920141702117,0.00314481314501022,0.048606158363793
"ENSG00000178913",0.913591734195423,2.82200968819468,0.981607528752514,0.00316023272499741,0.048606158363793
"ENSG00000188396",4.42202277061379,-0.804449533882764,0.396313553863784,0.00317418318852605,0.048606158363793
"ENSG00000258819",0.989151891742113,1.11579217433123,0.596314545949846,0.00316438200725513,0.048606158363793
"ENSG00000109920",1.2356899070597,1.42700247679498,0.865127388640937,0.00319190199509469,0.0488047514874969
"ENSG00000127954",2.8065124687236,1.47711483108737,0.945783622339894,0.00321300693080952,0.0490544520268467
"ENSG00000093134",1.35378000984234,0.384554095978392,0.878928447579738,0.00323061548752828,0.0492501099916218
"ENSG00000241933",6.94909334992908,-0.466680378883915,0.185947624962182,0.00324658160845942,0.049420186706549
"ENSG00000176349",1.32414338711607,0.857892409108516,0.458013743640036,0.00326066936195661,0.0494880025023695
"ENSG00000177200",5.3932709551183,0.9667727379854,0.628117396799225,0.00325953014576059,0.0494880025023695
"ENSG00000029363",2.87928524644507,0.444655630578715,1.13194434058175,0.00326603841113276,0.0494963785757952
"ENSG00000260923",3.97789380436517,1.01267897280177,0.547877762999077,0.00328103700903373,0.0496504495844205
"ENSG00000110713",7.48551771663806,1.17511412114096,0.834187488584589,0.00330778499654403,0.0499816041757205
"ENSG00000254746",3.40494092486251,0.647571822932596,0.292162920680785,0.00332289165051334,0.0501167301718369
"ENSG00000280858",5.19161922797351,0.896002496646282,0.482339121486171,0.00332648272284114,0.0501167301718369
"ENSG00000113811",1.01318176981835,2.16337238192973,1.1246590853409,0.00333387921753463,0.0501546251246974
"ENSG00000083642",1.04981945480487,1.40641792175692,0.761334918921127,0.00334808600319686,0.0502947129866195
"ENSG00000282681",0.925219852586878,1.13911142318622,0.630818871606553,0.00336211417079317,0.0504317125618976
"ENSG00000132824",1.19819693520083,1.34847205780844,0.835994980878001,0.00337104236425066,0.0504919246248915
"ENSG00000175115",2.38864060816182,0.859987729063209,1.13399585566952,0.00338230826348497,0.0505869249014674
"ENSG00000133657",2.27582820885669,0.276694423682407,0.508397801052903,0.00338725753909766,0.0505873128113785
"ENSG00000147065",6.11244074570576,0.991340770348895,0.557673099297089,0.00339318862063783,0.0506023411858544
"ENSG00000241316",2.20308743913846,-0.778894232846317,0.371518567574588,0.00341260467060011,0.050818134768719
"ENSG00000145592",4.12585144238854,1.38715934169656,0.917435612612757,0.00342426724882712,0.0509180115509387
"ENSG00000105327",1.20748951409327,-1.51380837760993,0.66116655340952,0.00343074833944497,0.0509406635661808
"ENSG00000263740",6.62955722128679,-0.952387442142671,0.526804543435891,0.00343887802728462,0.050987693694588
"ENSG00000065613",7.20416759986205,0.987930624339939,0.545153768605241,0.00345995567226019,0.0511525820611129
"ENSG00000101367",1.42791113487421,1.98195594143859,1.06466007018544,0.0034560825144261,0.0511525820611129
"ENSG00000120705",4.17678804309568,0.927753229957596,0.52291346094012,0.00347693545458731,0.0513297583274203
"ENSG00000145780",0.726186879975007,2.65304310001319,1.29664712161943,0.00348522040113023,0.0513653059700025
"ENSG00000267598",47.4387671917531,-0.557939855862474,0.245869135332072,0.00348934146638071,0.0513653059700025
"ENSG00000275066",2.6935677988251,2.14979400685051,1.04140106639341,0.00350617048825473,0.0515392013831436
"ENSG00000116641",1.23395784413004,2.47279929338739,1.0667417244583,0.00351177861560739,0.0515478932505228
"ENSG00000078674",2.21059577452254,1.12890643549624,0.624068465663406,0.00353556009754905,0.0517424520455291
"ENSG00000143870",2.15033138711687,0.895793955491098,0.573737791092073,0.00354214101046815,0.0517424520455291
"ENSG00000197943",4.20859853298915,1.23601228567768,0.833071698737573,0.00354517627640413,0.0517424520455291
"ENSG00000253706",5.19914972191868,0.749846014074168,0.361649925020241,0.00353913452218277,0.0517424520455291
"ENSG00000166012",0.914935090358916,2.15264015884455,1.09259967182492,0.00355628415854247,0.0518309499702467
"ENSG00000040341",0.681689100687867,2.35114317945195,1.1168622574953,0.00356420938933778,0.0518728774439741
"ENSG00000177410",1.98840077009792,1.15478625057036,1.05749066067581,0.00357533995633722,0.051961270228239
"ENSG00000212232",3.79921264702013,1.04352685808936,0.587110895537328,0.00360344417612081,0.0522957470475159
"ENSG00000113555",3.09619521055677,-1.40586693479632,0.929208324157245,0.00360872564164427,0.0522985274582439
"ENSG00000150995",1.14822524313487,2.28002050352761,0.956044806950737,0.00363741321560751,0.0526400292822073
"ENSG00000268509",1.56330953907537,-1.16586143602326,0.611760526489522,0.00364575208500732,0.0526865016504223
"ENSG00000130119",0.935981421248723,2.52427202097498,1.1579838620257,0.00366687559073498,0.0526953100626601
"ENSG00000142599",5.91186952896015,0.988111735784575,0.745146429377184,0.00366207537374617,0.0526953100626601
"ENSG00000197249",4.61931723011826,1.15606106868226,0.788646826086218,0.00365807093500893,0.0526953100626601
"ENSG00000213639",4.97431753507037,1.25522292925072,0.813602545701359,0.00366227578948683,0.0526953100626601
"ENSG00000269937",6.73177653011608,-0.594668537409375,0.268983181505784,0.00367871462194712,0.0527916099727746
"ENSG00000154451",2.56228103328826,4.06943696597276,0.624764452533183,0.00368994453054432,0.0528052646954636
"ENSG00000269243",13.6964306463024,-0.609147579418523,0.27992791075084,0.00368673155317016,0.0528052646954636
"ENSG00000123240",1.72518418595639,0.0380091386049244,0.261953691212718,0.00370555091354426,0.0529548478952257
"ENSG00000255850",13.6556167362149,-0.743747009226308,0.380868410936706,0.00371939540548081,0.0530788719323824
"ENSG00000254452",4.12343920924109,-0.743740685544234,0.376070919841584,0.00374562715434078,0.0533790832328038
"ENSG00000059728",18.6048880045561,0.886133567637968,0.488531062465404,0.00375359898184879,0.0534186004688315
"ENSG00000168906",1.81075993350705,1.45404751199517,0.853186648170874,0.0037655973697075,0.0535152323288307
"ENSG00000187257",1.16011317267766,1.10531156141732,0.715636725973834,0.00377332933907449,0.0535510482858983
"ENSG00000163714",0.689870644473246,1.76780095790671,0.892686167699137,0.00379273964516486,0.0536782367135935
"ENSG00000197251",1.69868013966241,0.703098725878303,0.34150508166728,0.00379220106094245,0.0536782367135935
"ENSG00000056558",0.790735418215556,1.99333037830663,0.9394949799115,0.00379997519084007,0.0537066644922719
"ENSG00000210107",16.2218649711073,0.735220788077303,0.385947468122186,0.00381532520537104,0.0537756741909292
"ENSG00000248150",3.79337656023206,1.27544927415448,1.50987271128275,0.0038110258244153,0.0537756741909292
"ENSG00000116977",1.63342499212,3.16501108009394,0.834221891749405,0.00384895398277096,0.0541753454424268
"ENSG00000205293",7.06757244514405,-0.587245491392506,0.262583918989685,0.0038763826888412,0.054486774456694
"ENSG00000128335",1.56240547878693,2.56986039080343,0.787409221568204,0.00388665323373468,0.0545565054325462
"ENSG00000116701",13.3151758094448,0.947146458009667,0.554793273748341,0.0039296649547035,0.055085003287283
"ENSG00000110395",5.18482842461908,1.28654892946877,0.670486223789931,0.00393640000206078,0.0551042370860688
"ENSG00000239265",0.860063847806877,0.918415916889455,0.621928420025737,0.00394228439232025,0.0551115267089667
"ENSG00000100393",9.63817257303389,1.10881629291588,0.738013660633345,0.00395831614049517,0.0552604597059618
"ENSG00000069974",1.64944980249716,0.301387885297178,0.574165997419601,0.00397603130815312,0.05535734646514
"ENSG00000172331",2.52715955832453,0.0162567596035856,0.274974802827375,0.00397084572634152,0.05535734646514
"ENSG00000197111",2.11738971248353,1.01669454398767,0.701725152882525,0.00399469401837924,0.0555419229213082
"ENSG00000172939",1.94194458976515,1.38234432193313,0.991492657169186,0.00401671471855815,0.0556764250160333
"ENSG00000244754",2.05991231886667,1.4917537911399,1.1223079644948,0.00401462294107191,0.0556764250160333
"ENSG00000276966",0.781045932518304,1.96991677797389,1.06718867890551,0.00402062358753252,0.0556764250160333
"ENSG00000253125",6.31140568739828,-0.744896196014938,0.370938374119233,0.00405956468639518,0.0561400096267975
"ENSG00000038219",14.1755253036666,0.954839893963603,0.635682530059232,0.00407394009989035,0.0562630840408244
"ENSG00000082898",2.78081166952746,0.204020662462462,0.374444621760869,0.00410729697588762,0.0564042721318658
"ENSG00000087206",1.45048280143622,1.12683010854193,0.971622522854786,0.00412027761829332,0.0564042721318658
"ENSG00000108349",3.97691211978783,0.712002742432116,1.39882766172864,0.00412232941253812,0.0564042721318658
"ENSG00000143322",0.969593890447236,1.12270478029496,1.22727736618324,0.0040906091406069,0.0564042721318658
"ENSG00000158470",1.49149332238425,1.65349034178517,1.07008623333318,0.00409843622982202,0.0564042721318658
"ENSG00000186468",2.91362623600265,1.39019111512252,1.54113750043143,0.00412258962248479,0.0564042721318658
"ENSG00000268170",0.874924093072123,1.24080385569222,0.823906260708408,0.00410163381862763,0.0564042721318658
"ENSG00000101901",2.96803020901906,0.867249888341571,0.800743067683735,0.00414752798694679,0.0566700133854764
"ENSG00000065882",2.49071641140701,0.778764590351746,1.98046285885196,0.00418479339044724,0.056876656199531
"ENSG00000094755",1.10046988625171,2.3774773447458,1.29305523595039,0.00417076918672162,0.056876656199531
"ENSG00000171051",8.02334111856957,1.04927345383859,0.706294673624771,0.00418452652303714,0.056876656199531
"ENSG00000230551",12.5582964261139,0.499069049929312,0.212980831093916,0.00417859745367283,0.056876656199531
"ENSG00000123636",9.40182007033089,1.01971504529374,0.714913728510621,0.00419627148230232,0.0569573176759
"ENSG00000126262",3.97500924326976,1.02200717431037,0.612922334697049,0.00420919406072874,0.0569821725612487
"ENSG00000134352",3.25793962990298,2.86536581378362,0.917332843742216,0.00420381739049429,0.0569821725612487
"ENSG00000067182",7.54024816391025,0.961613750545474,0.62576850474314,0.0042295137393983,0.0571819127267336
"ENSG00000184863",2.07896469301896,1.02290207312256,0.690279773653337,0.00423826849500161,0.0572249786940099
"ENSG00000233791",4.89197304276444,0.75835518469856,0.391144705086473,0.00430322328042053,0.0580257469899225
"ENSG00000080603",2.70041665019872,0.876883052300139,0.607958543348547,0.00431584687707496,0.0581196941834144
"ENSG00000109787",1.12264136733364,1.73816727655773,0.9172671301114,0.00432677470528594,0.0581905891319542
"ENSG00000258458",3.89231355329136,-0.654916888566842,0.319714746544704,0.00434573822457634,0.0583692290947998
"ENSG00000136238",1.82826752362527,1.21216213857012,0.822905587278593,0.00435832854779642,0.058461913614371
"ENSG00000169474",2.51916616181245,-0.0177940326169488,0.263118539050365,0.00438025013752471,0.0586793613599302
"ENSG00000101782",2.75526152358543,0.77447583660804,1.22640527420464,0.00439594502138876,0.0588129363213145
"ENSG00000151615",0.835055160806243,1.12957208660936,0.797970420914075,0.00442239388854832,0.0590068558045192
"ENSG00000226417",3.7881933941102,1.17216403417891,0.767686411610884,0.00442671971143938,0.0590068558045192
"ENSG00000259895",26.610098362641,0.338887045678202,0.133818278669,0.00442766772022232,0.0590068558045192
"ENSG00000120733",3.07988551332266,0.952624742129657,0.739199321837853,0.00444211992012081,0.0590922654830189
"ENSG00000147162",1.73709856008471,1.62406456915048,1.11684724078674,0.00445385524065279,0.0590922654830189
"ENSG00000226167",3.8584772579665,-0.608105135456395,0.290255294468094,0.00444605499620336,0.0590922654830189
"ENSG00000269604",7.42390063857733,-0.695259028471448,0.376029270226754,0.00445708085151724,0.0590922654830189
"ENSG00000105640",2.5120466707399,1.06565598318163,0.648878573649681,0.00446884092795478,0.0591718305859992
"ENSG00000005893",1.60863521505596,1.50613729025822,1.05836949192363,0.00451413340464199,0.0596946212776016
"ENSG00000182973",0.763576351230177,1.90946490099492,1.04044197370376,0.00452245671869159,0.0597278184891467
"ENSG00000180353",7.79430058897225,1.0226479082404,0.655363134451741,0.00453267242886117,0.0597858911508967
"ENSG00000104763",2.00010501138764,1.15037389043897,0.82809125867234,0.00455424634928612,0.0599934374857883
"ENSG00000047410",6.80040702481872,0.988691859326855,0.653678023695175,0.00457752803693726,0.0601562246839596
"ENSG00000100503",10.050190975113,0.284735243981915,0.454732194177689,0.0045905987751229,0.0601562246839596
"ENSG00000146574",0.762358241840503,1.97609195819948,1.12483276643942,0.0045856247078122,0.0601562246839596
"ENSG00000174748",4.1315388881965,0.928868676391308,0.550129566355068,0.00459587701965044,0.0601562246839596
"ENSG00000206308",2.1927581653876,3.09094856517112,1.06286055720213,0.00458980177640396,0.0601562246839596
"ENSG00000101290",0.812060683768783,1.90004911101919,0.973314202761041,0.00461958261732605,0.060312848021633
"ENSG00000180182",1.18103448431291,0.385853200232162,0.678702348581028,0.00461631537983136,0.060312848021633
"ENSG00000237248",3.95985101609897,-0.744956853241104,0.413060501433816,0.00463275794527747,0.0604081064565051
"ENSG00000116251",2.69396844134962,1.23159743325758,0.98183182625125,0.00464672569764691,0.0604754135337098
"ENSG00000182022",3.97943253073671,0.24333808778403,0.421374600490674,0.00465557684721795,0.0604754135337098
"ENSG00000197535",2.90069798210205,1.31646478735531,0.919741109199279,0.00465095450267542,0.0604754135337098
"ENSG00000210140",29.7001469147332,-0.674933959641249,0.3471003991791,0.00468527479236192,0.0607843415296953
"ENSG00000104324",1.88230176618739,0.232806081082884,0.421665057090288,0.00469826102846649,0.0608759405598499
"ENSG00000115919",2.08482910290943,0.24171442294342,0.467481642431675,0.00474712157670499,0.0608759405598499
"ENSG00000135049",3.06212145720266,1.2576419114614,0.993127697076348,0.00470516045331466,0.0608759405598499
"ENSG00000144566",2.7385075242171,0.285354811052519,0.522421141389426,0.00472727539937999,0.0608759405598499
"ENSG00000163421",6.31420091970912,1.06105135174518,0.698590375732493,0.00471528984283744,0.0608759405598499
